id,stateid,status,title,namespace,showvideouuid,videoplaylistuuid,episodeuuid,seriesuuid,uri_1200,uri_400,lang,hostentry,Take
1379,1,NULL,Who Said What,mtv,0b94f9c6-a8d4-11e4-9596-0026b9414f30,fb5f3366-52ff-11e4-961a-0026b9414f30,5af43f64-2f43-11e4-b48f-0026b9414f30,2217ba2c-5e79-11e3-984c-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/10/13/12/44/706190/5336432_706190_20141013124408183_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/10/13/12/44/706190/5336432_706190_20141013124408183_384x216_400_m30.mp4,eng,NULL,1
1386,1,NULL,Crazy,mtv,85a55496-a8d3-11e4-9596-0026b9414f30,848d1d5a-4e6a-11e4-b48f-0026b9414f30,067c468e-490b-11e4-b48f-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/10/07/04/10/703371/5333745_703371_20141007161033023_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/10/07/04/10/703371/5333745_703371_20141007161033023_384x216_400_m30.mp4,eng,NULL,1
1388,1,NULL,Parting Pa-Blowy,mtv,b2fc0818-a739-11e4-9596-0026b9414f30,35c948d6-4e3f-11e4-b48f-0026b9414f30,fe2a6714-2db1-11e4-b48f-0026b9414f30,fffc03b0-8a53-11e3-bb6f-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/10/07/11/32/703750/5331248_703750_20141007113214864_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/10/07/11/32/703750/5331248_703750_20141007113214864_384x216_400_m30.mp4,eng,NULL,1
1389,1,NULL,In Or Out,mtv,78ab6ae6-a8d3-11e4-9596-0026b9414f30,3a74eaea-4e38-11e4-b48f-0026b9414f30,fe262cee-2db1-11e4-b48f-0026b9414f30,7a4914c2-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/10/07/10/51/697018/5286731_697018_20141007105127742_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/10/07/10/51/697018/5286731_697018_20141007105127742_384x216_400_m30.mp4,eng,NULL,1
1390,1,NULL,Too Much Too Soon,mtv,34505ffa-4b59-11e4-b48f-0026b9414f30,0dfe1df6-4b4a-11e4-b48f-0026b9414f30,5af43e9c-2f43-11e4-b48f-0026b9414f30,2217ba2c-5e79-11e3-984c-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/10/03/04/51/702591/5331875_702591_20141003165116646_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/10/03/04/51/702591/5331875_702591_20141003165116646_384x216_400_m30.mp4,eng,NULL,1
1391,1,NULL,Amends,mtv,29005ed8-4d80-11e4-b48f-0026b9414f30,3e3136c0-4d7a-11e4-b48f-0026b9414f30,369bf3fc-4549-11e4-b48f-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/10/06/11/42/701817/5326888_701817_20141006114240907_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/10/06/11/42/701817/5326888_701817_20141006114240907_384x216_400_m30.mp4,eng,NULL,1
1395,1,NULL,Long Drive Ahead,mtv,33de7544-4a54-11e4-b48f-0026b9414f30,a3cd6ff2-4a47-11e4-b48f-0026b9414f30,5af02492-2f43-11e4-b48f-0026b9414f30,7a48cd50-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/10/01/10/14/700315/5326241_700315_20141001101424573_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/10/01/10/14/700315/5326241_700315_20141001101424573_384x216_400_m30.mp4,eng,NULL,1
1397,1,NULL,Girl's Weekend,mtv,2ede6810-4a54-11e4-b48f-0026b9414f30,a3ccc1ce-4a47-11e4-b48f-0026b9414f30,fe2a6656-2db1-11e4-b48f-0026b9414f30,fffc03b0-8a53-11e3-bb6f-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/30/12/46/684402/5265925_684402_20140930124633318_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/29/12/20/698794/5319122_698794_20140929122043581_384x216_400_m30.mp4,eng,NULL,1
1398,1,NULL,Resolutions,mtv,30bf4974-4a54-11e4-b48f-0026b9414f30,a3cce776-4a47-11e4-b48f-0026b9414f30,fe262c30-2db1-11e4-b48f-0026b9414f30,7a4914c2-d237-11e1-a549-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/30/10/33/695912/5272865_695912_20140930103344256_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/30/10/33/695912/5272865_695912_20140930103344256_384x216_400_m30.mp4,eng,NULL,1
1399,1,NULL,The Return of the Dream Journal,mtv,cc8d3cee-a8d2-11e4-9596-0026b9414f30,6bd4b13c-faf0-11e4-98f1-0026b9414f30,5af44694-2f43-11e4-b48f-0026b9414f30,2217ba2c-5e79-11e3-984c-0026b9414f30,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/29/11/28/699133/5324581_699133_20140929112838959_640x360_1200_m30.mp4,mgid:file:gsp:alias:/mediabus/mtv.com/2014/09/29/11/28/699133/5324581_699133_20140929112838959_384x216_400_m30.mp4,eng,NULL,1
